transaction_amount,location,customer_id,transaction_time,device_type,is_fraud
763.3159405176712,48,238,12,desktop,0
2747.763446663872,26,462,17,desktop,0
8069.847943349052,86,462,9,mobile,0
4597.18903915621,23,857,4,desktop,0
5466.224843180917,62,238,0,mobile,0
4328.727206092483,13,22,13,desktop,0
439.9555264874082,9,180,15,mobile,0
1658.332048421739,20,818,23,desktop,0
4455.970845780167,92,559,17,tablet,0
2092.6454686138704,57,791,2,tablet,0
500.7403075681277,24,736,2,mobile,0
8436.652990854185,33,730,3,desktop,0
9811.944099111994,20,499,6,tablet,0
7931.635597093397,60,475,12,desktop,0
8537.995432124966,48,749,8,desktop,1
2420.5293260401368,64,716,2,desktop,0
9606.309128156485,30,339,16,tablet,0
1970.0601188298303,73,531,14,mobile,0
9514.34667380796,17,692,9,tablet,0
9948.198120365545,14,162,14,mobile,0
7117.5163346547415,19,992,0,tablet,0
9811.456174186427,71,797,21,desktop,1
5695.82825589147,59,61,20,desktop,0
2596.1582899777272,67,85,9,desktop,0
4370.521860770543,97,547,6,tablet,1
5936.01579285248,44,490,6,tablet,0
731.7425387081229,32,5,2,mobile,0
6223.810302907844,11,76,6,tablet,0
9811.797189786183,2,253,8,mobile,0
1901.8863901874925,90,7,7,tablet,0
7926.158567767545,68,681,2,desktop,0
9079.080039002414,17,642,4,tablet,0
9437.072226609387,81,473,12,desktop,0
9601.395908450068,92,138,12,tablet,0
5215.074927575998,94,358,7,mobile,0
9773.101772007045,40,812,17,tablet,0
7573.344761137254,87,838,6,desktop,0
1617.552690933382,46,603,9,tablet,0
4769.524164573232,88,163,9,mobile,0
7183.593422544668,93,318,22,mobile,0
2474.1558178750142,4,458,10,mobile,0
6406.511220305325,38,253,11,mobile,0
6666.338189987146,63,201,12,tablet,0
1627.8347383418504,29,532,7,mobile,0
5651.28803921511,19,741,16,tablet,0
7716.497482875098,91,675,23,tablet,0
4989.457749694883,29,165,13,tablet,0
122.01906464429814,35,232,16,mobile,0
91.37565232384249,70,328,18,mobile,0
3570.936410356152,23,238,15,tablet,0
9262.014490249388,46,120,8,tablet,0
2287.539119256484,44,950,19,tablet,0
6344.002525028,48,863,9,desktop,0
2221.5366310625122,52,895,8,desktop,1
3217.3782266058265,8,881,0,mobile,0
8480.572853925238,55,619,23,desktop,0
7288.885561257199,66,250,2,tablet,0
954.897373854793,77,336,10,tablet,0
4287.59150784335,40,284,6,mobile,0
292.66846668899944,85,198,17,mobile,0
4809.420575883487,31,416,12,desktop,0
6624.677682998979,48,732,22,tablet,0
1185.9077333579173,61,395,22,mobile,0
2889.5605041527474,52,938,17,mobile,0
3978.968418396067,38,151,15,desktop,0
9195.390715535841,91,798,23,mobile,0
9932.556899214218,36,265,15,desktop,0
450.06807865716297,87,220,20,tablet,0
7610.318227030425,55,216,9,desktop,0
3717.86893995703,85,315,8,mobile,0
3925.1894041085707,13,668,7,desktop,0
7542.89546849688,37,216,18,desktop,0
9184.345895021941,47,335,2,tablet,0
9509.335016430981,90,359,23,desktop,0
5771.64873779717,71,626,8,mobile,0
3571.8544718457274,22,161,1,mobile,0
7875.703309501933,39,815,18,tablet,0
2510.76283123974,87,610,7,tablet,0
5641.176214306344,58,511,17,tablet,0
3586.4260367872066,30,918,7,mobile,0
6566.654106005053,18,157,4,desktop,0
2404.7487300221756,18,162,5,mobile,0
1916.737864402523,74,42,9,mobile,0
9182.472627667696,39,180,14,tablet,0
1018.9350258124194,94,303,3,tablet,0
5060.073119441581,26,330,2,desktop,0
2209.3069768471264,71,563,23,desktop,0
390.26070329334885,7,764,8,desktop,0
361.15216409597247,69,429,15,desktop,0
1753.0424992861676,65,350,15,mobile,0
8667.836774705496,46,120,14,desktop,0
2825.5049610262895,18,75,23,mobile,0
9504.641246582381,13,674,8,mobile,0
5816.641307598947,25,661,16,desktop,0
4366.705283497892,8,123,20,desktop,0
5801.308257859877,74,653,11,mobile,0
5167.467153877451,32,182,22,tablet,0
7588.0037613194945,17,921,7,desktop,0
2825.6781636625497,79,890,13,tablet,0
3531.1508656114233,79,789,17,mobile,0
8941.048931029974,48,257,11,tablet,0
9464.618674990905,63,954,13,mobile,0
8925.689716637258,40,837,19,tablet,0
4195.060491579178,84,757,22,tablet,0
7803.87466456581,15,598,4,tablet,0
4763.880997277687,99,583,0,mobile,0
4975.900981608876,6,269,12,mobile,0
2047.5964104637821,94,493,13,mobile,0
5911.711902281906,63,180,1,desktop,0
1862.172841635726,8,791,15,mobile,0
3316.3154259728703,95,149,4,desktop,0
8550.44698599773,32,518,21,mobile,0
2071.5510162993414,45,148,0,desktop,0
712.5116934491547,52,844,11,tablet,0
691.0069185355502,79,680,18,tablet,0
9407.904420510577,82,9,21,mobile,0
5069.697459180385,13,178,21,desktop,0
4094.711306098366,24,796,22,tablet,0
8108.974931498176,40,395,9,tablet,0
8358.423453177249,14,628,11,desktop,0
3322.5781401229306,92,608,18,mobile,1
6936.486956680478,75,331,15,tablet,0
7711.457035703014,70,856,16,mobile,0
6546.852217972679,62,56,12,mobile,0
1516.7991529261935,89,207,6,desktop,0
8758.954952087053,61,105,2,desktop,0
5391.406432807351,1,547,4,tablet,0
2825.441791273667,89,721,3,desktop,0
4252.856626191501,66,793,14,tablet,0
376.6733328986749,32,881,16,tablet,0
1279.5401454229532,13,355,11,tablet,0
7655.701958408093,33,659,22,mobile,0
1.1163359189060449,32,489,13,mobile,0
4166.24171899444,56,799,3,desktop,0
5225.579300674799,24,593,16,desktop,0
547.289565589722,91,503,10,tablet,0
9730.808551560356,4,50,5,tablet,0
2262.0271871654695,88,87,3,mobile,0
3042.6829976431723,23,703,12,mobile,0
3040.1211800380183,29,303,19,tablet,0
2304.9362045113817,98,1,14,tablet,0
15.736747041027849,21,381,17,desktop,0
7293.718596085875,30,954,16,tablet,0
9668.488152493055,90,650,18,tablet,0
2243.7105393671654,20,648,9,tablet,0
6630.808870842421,16,362,4,mobile,0
7419.221373260192,67,381,11,mobile,0
8484.405365526156,49,666,14,desktop,0
4226.869340939078,58,162,22,desktop,0
3030.0061254986517,44,19,3,desktop,0
3253.626045096288,25,974,7,tablet,0
7126.500709652029,23,840,19,tablet,0
8167.977885589855,59,243,21,mobile,0
1816.95806359827,1,129,16,tablet,0
3710.0391405694945,97,176,5,tablet,0
9019.50002729475,15,409,15,mobile,0
8067.128503427698,81,792,4,desktop,0
9848.599169221996,98,943,13,tablet,0
7542.728348561125,81,84,1,mobile,0
3932.5588150781946,52,376,16,mobile,0
5906.787702112383,58,222,5,desktop,0
6610.481528218956,41,325,10,mobile,0
785.4797073549224,44,451,1,desktop,0
5445.425094079547,4,416,0,desktop,0
7093.498963897623,77,657,4,desktop,0
1674.0457187066027,68,445,7,desktop,0
7806.536542538146,7,618,3,desktop,0
5838.144032360602,46,325,18,mobile,0
9522.26563519025,9,523,4,tablet,0
425.1805597707101,87,166,4,desktop,0
2653.996049417114,33,708,23,desktop,0
6015.937239118941,33,743,15,tablet,0
2966.302562147101,84,659,21,tablet,0
7144.527216548351,4,871,17,desktop,0
7590.293819936788,65,238,10,tablet,0
1026.057124700678,34,983,16,desktop,0
5139.03078760347,91,913,2,mobile,0
5089.396665354968,85,13,17,tablet,0
3693.438421385195,88,731,3,tablet,0
9329.315700834151,79,257,18,mobile,0
8275.23569241234,99,514,8,tablet,0
6972.3966097144585,64,210,4,mobile,1
7143.552030714241,25,484,3,desktop,0
4617.699721987377,55,365,15,tablet,0
9210.024216444663,9,225,9,tablet,0
6946.2596771056005,17,996,8,mobile,0
7290.081635496508,21,194,15,desktop,0
8617.047346969664,60,196,19,desktop,0
2741.4418218325677,13,400,21,mobile,0
8070.901967763163,3,772,16,tablet,0
1953.2107889619638,68,57,17,tablet,0
3454.0741804966333,4,969,14,mobile,0
3356.7689322441574,92,625,19,mobile,0
9785.276158423016,7,213,8,mobile,0
8565.51570025552,26,279,5,tablet,0
7011.997446041007,75,756,5,mobile,0
7270.840559392286,24,380,10,desktop,0
5621.165871231308,10,117,19,mobile,0
9470.959580418083,13,898,2,desktop,0
4963.091270070733,44,451,22,desktop,0
3805.796580989075,39,599,11,mobile,0
1631.1903339789785,19,410,14,desktop,0
7862.270316958319,51,893,6,tablet,0
7344.704876823839,19,367,21,mobile,0
3844.166030202825,76,775,17,tablet,0
252.90894617833436,52,996,21,tablet,0
8390.13427985239,86,812,14,desktop,0
115.16841655728226,47,929,7,tablet,0
7037.29409651088,30,113,21,tablet,0
9702.600840150844,46,960,8,mobile,0
4377.1756201538865,76,164,14,mobile,0
2350.4990765545317,93,4,15,tablet,0
7049.005229423774,21,630,19,desktop,0
8171.464292013836,75,23,2,desktop,0
5464.756730462395,48,921,4,mobile,0
9670.385717286206,62,745,2,mobile,0
517.635547857953,58,602,1,mobile,0
5048.451187446977,18,988,1,desktop,0
7184.821019278178,59,767,3,mobile,0
8626.54207102064,91,92,2,tablet,0
1793.3768634659928,48,469,8,desktop,0
8000.23481415505,63,970,22,tablet,0
5527.518050109734,12,155,21,mobile,0
3966.140266217642,87,819,11,desktop,0
1318.0185707623566,34,627,23,mobile,0
8653.092293330215,61,207,8,desktop,0
1573.5748085889738,87,81,18,mobile,0
3098.5688042317834,53,615,11,desktop,0
2901.1652740924064,25,483,15,desktop,0
8714.268927874353,62,965,22,desktop,0
6727.357239094771,4,592,0,tablet,0
7967.017290516532,94,407,9,mobile,0
2505.4285200261975,94,103,22,mobile,0
6249.116121970382,13,240,9,desktop,0
5717.888085454343,42,265,3,tablet,0
8328.470937505923,49,33,10,desktop,0
9060.964517752123,78,35,21,mobile,0
122.55555800239068,56,249,10,mobile,0
6740.525170668868,47,50,10,desktop,0
519.3061553981705,8,280,21,desktop,0
5489.037792108482,55,984,5,desktop,0
2877.0396577077386,88,754,14,mobile,0
3068.4592186218897,18,152,1,desktop,0
3530.2320760201133,35,659,20,desktop,0
6213.303198047051,89,551,22,mobile,0
3341.1656067220233,81,701,21,desktop,0
7327.257806852213,32,537,2,tablet,0
4045.869328353123,24,756,4,mobile,0
684.4636498992762,7,735,23,desktop,0
7837.814664998588,13,230,10,desktop,0
2858.2974876024673,91,665,20,mobile,0
4328.236029113027,69,923,11,mobile,0
6854.753388335794,90,288,2,tablet,0
3325.2291153299716,42,395,8,desktop,0
566.7999758110095,31,453,2,desktop,0
3739.836549081123,74,620,1,desktop,0
9444.54137836034,26,33,5,mobile,0
6417.702238588284,86,915,23,mobile,0
6715.120007523402,76,363,5,mobile,0
6323.189254222761,32,111,16,desktop,0
1990.7223974554086,91,121,7,desktop,0
4183.920307158699,97,16,0,mobile,0
7509.64704383482,52,739,7,tablet,0
1014.6276026340383,20,523,21,desktop,0
2779.249908121033,40,715,14,tablet,0
2763.91476555007,59,714,17,mobile,0
4320.757257017465,77,98,12,desktop,0
9803.707040680909,14,116,7,tablet,0
675.9579642915356,44,965,19,desktop,0
5187.4912428115695,86,471,17,tablet,0
1794.4674554400924,82,439,12,desktop,0
9706.794777552032,48,281,13,tablet,0
1133.9217437699144,93,349,14,tablet,0
4036.606422613551,43,232,5,mobile,1
7379.111963361227,16,973,0,mobile,0
7045.839725846426,35,111,6,tablet,0
4227.863640302428,53,352,0,desktop,0
3465.8951553592296,34,930,14,tablet,0
3976.726173150153,3,12,5,desktop,0
2643.498355323234,68,984,4,desktop,0
2054.1240541292914,5,488,11,desktop,0
4830.913935891341,10,533,2,desktop,0
2686.0690269200054,52,639,21,mobile,0
2875.3291873076037,29,285,19,tablet,0
6567.903878682096,96,947,13,desktop,0
9685.404779667222,31,633,5,mobile,0
6036.768368393192,66,636,3,desktop,0
770.7176911825978,76,919,14,desktop,0
756.7605549268158,91,545,16,mobile,0
9514.280785234814,69,392,4,mobile,0
2973.610612283029,37,170,23,desktop,0
921.5777938386718,27,77,5,tablet,0
5990.846826916665,87,965,9,mobile,0
6236.864134124371,33,297,8,tablet,0
6485.399696366763,68,330,3,desktop,0
2674.7528765475554,59,63,8,desktop,0
152.09173146053587,64,270,7,desktop,1
9650.188679175264,85,216,2,desktop,0
2509.679563865334,88,190,21,desktop,0
6760.586854237423,44,75,19,desktop,0
7066.592068917217,95,686,0,tablet,0
6100.464163377777,88,510,19,mobile,0
3129.7610347422683,49,579,4,desktop,0
2711.6914413868935,53,93,2,mobile,0
5977.0851587443285,74,53,3,tablet,0
8661.090240483303,49,496,22,desktop,0
9467.390555505033,66,948,23,desktop,0
1059.9521382331725,95,94,18,mobile,0
1549.1312973646009,63,625,14,mobile,0
9447.417851572014,25,229,18,mobile,1
7365.6157481195905,4,250,15,desktop,0
8830.055254472902,51,391,22,mobile,0
2027.1237087192962,11,721,7,mobile,0
5876.271125222909,17,980,13,tablet,0
7011.694804580319,66,182,4,desktop,0
6801.43874258428,70,267,0,desktop,0
4082.1087569761144,73,281,18,desktop,0
154.93352202139346,69,955,4,mobile,0
5829.677641985827,84,984,2,tablet,0
2531.762290256908,29,962,16,mobile,0
4503.092207182761,85,667,6,desktop,0
9575.85256982309,73,83,16,mobile,0
3990.954141106705,92,186,12,desktop,0
8398.176265037602,72,861,21,mobile,0
1886.217516886762,95,997,21,mobile,0
6724.932519752263,20,651,13,desktop,0
9770.092537434995,27,567,22,mobile,0
1019.829115628495,8,531,11,desktop,0
84.19110232969292,85,348,10,mobile,0
4336.39434353351,61,423,0,mobile,0
927.1622050306206,28,981,2,mobile,0
7484.095112412638,87,858,11,desktop,0
9145.57208982174,70,982,8,mobile,0
4340.7757061148795,3,454,1,mobile,0
2587.857709912254,69,267,13,tablet,0
4344.598786747091,73,507,4,tablet,0
7234.75473068216,7,142,2,desktop,0
91.53256164212941,60,316,11,desktop,0
5894.950440857487,4,676,11,desktop,0
6133.303557188903,5,764,20,desktop,0
6377.244780712459,11,232,6,mobile,0
2420.978777728791,15,297,0,mobile,0
7140.81318105789,64,898,2,desktop,0
914.8234718314322,98,953,10,desktop,0
1993.5040943315414,13,875,12,tablet,0
8774.822996498164,7,572,21,desktop,0
7387.492784114937,6,916,22,tablet,0
138.44179455944118,56,22,9,desktop,0
2484.514227437632,64,384,18,desktop,0
2144.8504234486522,50,126,3,mobile,0
2708.792474041689,30,103,21,desktop,0
2476.350143028584,22,900,4,tablet,0
626.2004311327146,25,952,10,mobile,0
4589.946225451607,28,733,8,tablet,0
7327.602014386865,84,110,12,desktop,0
6067.710515449647,39,570,16,mobile,0
6729.0438143122,67,472,14,tablet,0
812.4106361838553,5,65,12,desktop,1
9514.955611057696,65,472,20,tablet,1
8385.079846596405,15,570,10,desktop,0
8051.098094638131,90,670,0,tablet,0
8230.015066612634,67,76,7,desktop,0
9327.17237081948,40,19,22,tablet,0
5442.9954071708635,98,384,4,mobile,0
2003.6198966583913,69,997,21,desktop,0
6168.219294917559,95,190,15,desktop,0
7429.072055185722,77,762,3,tablet,0
7379.4360161469,43,360,18,desktop,0
5214.968792644634,1,875,17,mobile,0
685.518734616447,22,886,22,tablet,0
3711.758271362848,62,452,1,tablet,0
9207.74531802511,79,79,12,tablet,0
5844.904648664503,26,596,15,mobile,0
5383.781100613878,18,172,21,mobile,0
2689.266290307553,48,212,7,desktop,0
3685.1207502458724,9,886,18,tablet,0
8953.56554544254,1,445,2,mobile,0
6664.96401222083,9,149,18,desktop,0
7874.082880496576,23,10,16,mobile,0
4543.999885253484,45,542,8,mobile,0
6302.841947342123,2,792,20,mobile,0
2484.587703823332,14,944,20,desktop,0
7054.902842004579,38,55,22,mobile,0
4276.585735699669,40,872,16,mobile,0
4426.012602632641,63,639,0,mobile,0
6493.57392344424,82,180,3,tablet,0
9362.869934067798,16,744,22,mobile,0
640.9994597396006,93,381,14,tablet,0
8247.60763023273,75,422,11,mobile,0
2924.538721011519,6,451,16,tablet,0
4439.750625609272,3,93,11,mobile,1
220.11137442131454,14,520,15,tablet,0
3011.159732265296,66,413,12,tablet,0
5026.809795058674,96,759,10,tablet,0
562.7045973970427,95,394,14,mobile,0
4911.466198102268,75,965,15,desktop,0
9271.179177955415,86,331,5,tablet,0
1054.8267878599445,67,708,10,tablet,0
7644.642840026968,31,433,14,tablet,0
4097.30086270655,33,954,4,tablet,0
6552.081971528856,88,163,2,tablet,0
2603.1057432543084,1,946,1,desktop,0
1595.7631331510415,44,40,0,mobile,0
1605.465680097993,15,766,14,desktop,0
705.8489644858033,37,908,1,mobile,0
1857.2814023075289,27,85,19,desktop,1
6642.529630504694,48,784,5,mobile,0
8817.024427823237,27,590,11,tablet,0
8141.442730226027,12,725,20,mobile,0
6851.657964434967,67,816,15,mobile,0
1105.2082022476156,30,767,13,tablet,0
2892.5852755132023,96,91,3,tablet,0
3098.7589463493673,87,484,7,mobile,1
2500.3195070298148,66,385,11,mobile,0
5150.541591437522,7,193,22,tablet,0
5356.002594981846,34,253,13,desktop,0
3569.5028657359308,32,790,19,tablet,0
3538.537798205624,39,655,12,mobile,0
8285.727423462908,96,244,4,mobile,1
7893.139190348536,43,724,11,mobile,0
3078.6505209757756,43,707,9,tablet,0
9137.97065028872,78,270,20,tablet,0
9528.197355008058,3,841,18,desktop,0
3268.098677758378,46,19,12,mobile,0
3544.8950629817555,32,40,8,mobile,0
5056.835900066167,43,610,10,tablet,0
9411.267004524201,81,516,4,mobile,0
8763.318011989973,3,33,12,desktop,0
1026.5770578733145,74,811,9,tablet,0
3927.9147019708907,63,677,17,mobile,0
5534.158526307969,40,450,14,tablet,0
5031.821593042849,18,539,19,tablet,0
1939.43681630099,67,685,11,desktop,0
8588.308894910379,62,849,3,tablet,0
6769.730889185376,10,625,4,mobile,0
8379.245840143183,52,946,7,desktop,0
8587.784029215372,73,885,4,tablet,0
7483.810180803732,46,892,0,mobile,0
4392.6668018959235,55,607,17,tablet,0
6105.85700339923,46,319,18,tablet,0
1604.4936957913117,75,745,18,desktop,0
6736.780529331602,60,646,9,desktop,0
1793.353304137068,97,124,21,desktop,0
6939.801955511058,26,372,8,desktop,0
2296.7520093789326,27,351,0,mobile,0
1176.3954502020495,38,323,21,tablet,1
1653.6796169394313,22,488,19,desktop,0
20.919360055483608,26,451,2,mobile,0
7187.677438917449,86,353,12,desktop,0
7324.278089534732,69,116,5,tablet,0
5149.818565782682,35,955,5,desktop,0
1614.4666477527817,66,13,17,tablet,0
836.4598207693867,99,917,4,tablet,0
192.2705354064328,73,320,16,mobile,0
1658.3160214752418,51,165,2,desktop,0
8908.664494296485,18,720,4,desktop,0
2416.126880175116,43,85,2,tablet,0
3543.3590008449396,12,248,22,desktop,0
1054.3494993288505,3,432,12,tablet,0
2224.3906861769547,82,568,14,mobile,1
5192.726483231271,7,684,16,desktop,0
6077.9190782734295,97,653,14,tablet,0
2454.2777893479442,6,644,4,desktop,0
578.263860091947,82,479,21,desktop,0
3910.937658404859,45,713,13,mobile,0
2342.7995058924153,86,368,10,tablet,0
2196.3196783747894,39,801,13,mobile,0
9598.668164331839,51,933,6,mobile,1
6163.388558771315,9,821,2,mobile,0
5569.227553277787,99,357,22,tablet,0
4158.335260129696,23,408,19,tablet,1
4290.014389968012,12,345,9,desktop,1
5409.509133376971,88,179,10,tablet,0
6964.601640554037,62,425,5,mobile,0
7021.758815722113,73,541,4,tablet,0
1717.7673831467903,77,443,19,desktop,0
5001.627408014193,40,936,21,mobile,0
4120.1689922459855,54,819,12,desktop,0
8705.399135727572,81,306,11,tablet,0
6314.557793262546,7,367,18,desktop,0
5325.508160093402,17,36,18,desktop,0
1154.8310271469948,50,463,20,tablet,0
6056.773255344791,24,621,4,desktop,0
1172.921852896654,2,828,19,tablet,1
3372.728549081955,99,146,20,mobile,0
1429.2768061785043,92,788,8,desktop,0
6921.044396596665,83,901,3,mobile,0
2063.31488624769,33,146,14,tablet,0
3919.201872507072,21,380,2,tablet,0
8956.852101410168,74,168,22,desktop,0
2043.959517606304,53,769,6,desktop,0
5078.542834523832,46,275,23,tablet,0
4193.297339999054,45,87,19,tablet,0
182.2222864162516,9,154,19,mobile,0
7927.788377614555,6,497,13,mobile,0
691.3900172396826,51,797,13,desktop,0
4743.075954748559,35,315,8,desktop,0
5607.222271094561,82,831,22,desktop,0
6284.636139689256,53,610,2,desktop,0
6886.627661449448,19,723,8,desktop,0
2533.470562843628,69,958,20,desktop,0
100.77778780783528,25,560,3,desktop,1
7234.713179886765,11,830,16,desktop,0
5357.030336876438,74,274,5,mobile,0
8361.34091436928,17,706,15,tablet,0
8214.062240644042,36,764,17,tablet,0
8433.418351711043,90,795,12,desktop,0
4851.461505135422,95,262,6,tablet,0
3336.95032997282,96,487,2,desktop,0
7915.790467711108,21,454,5,mobile,0
4513.48983617952,18,443,23,desktop,0
1835.2385218379416,60,262,2,mobile,0
8549.885221595181,18,543,11,mobile,0
8825.7162078467,1,105,4,mobile,0
4663.631251645561,14,350,21,desktop,0
757.9215733705649,8,824,16,mobile,0
3878.8730730793955,66,438,9,desktop,0
8035.573056966571,51,981,6,mobile,0
9017.83851143374,79,169,3,mobile,0
2035.5239522334607,60,748,9,tablet,0
670.66914664069,34,786,6,desktop,0
8773.627180875254,36,343,22,tablet,0
3894.659984849774,62,230,10,mobile,0
5418.067881711365,1,23,20,tablet,0
9680.690054695538,85,988,7,mobile,0
666.5807144143143,42,676,7,tablet,0
6483.531756513504,1,281,4,tablet,0
741.9801203260959,96,519,4,desktop,0
3755.3138157365374,84,722,6,desktop,0
8038.341637389274,54,253,21,tablet,0
4335.288855323588,47,404,3,tablet,0
9971.826356675601,39,133,1,desktop,0
5591.033790181075,30,274,23,mobile,0
3212.300364206899,7,618,18,mobile,0
2201.8931477216265,22,232,1,mobile,0
3505.854822327332,50,545,15,mobile,0
3725.9602043217487,45,79,11,tablet,0
688.0680635618858,74,35,14,mobile,0
3696.372420068305,72,495,9,tablet,0
4642.92095887251,91,110,22,tablet,0
7227.654784635808,10,321,5,mobile,0
6567.638117731358,14,575,23,mobile,0
7087.947786636313,46,981,12,mobile,1
84.62845508669413,75,328,5,desktop,0
2177.45632840578,6,967,22,tablet,1
6617.181199710165,21,809,1,mobile,0
4840.409692429292,62,690,13,desktop,0
54.12944320779111,97,384,17,tablet,0
8045.141929675791,19,364,5,tablet,1
7728.3229233300835,88,232,18,tablet,0
5484.643210772633,82,616,13,mobile,0
665.566794436945,99,414,12,mobile,0
7665.383980276314,62,294,7,tablet,0
5837.552163725908,83,547,4,tablet,1
7819.817811602434,53,706,12,desktop,0
7517.718176966008,24,174,5,desktop,0
8030.2177175064135,56,392,21,tablet,0
5180.562655979844,62,102,18,desktop,1
1404.1048574169563,34,836,10,tablet,0
6711.903576323507,22,293,15,desktop,0
6205.117376734654,68,85,4,tablet,0
7422.789618803673,57,909,11,mobile,0
1699.6401795013023,10,201,16,tablet,0
1950.5570238029918,66,685,1,mobile,0
8904.204762676065,8,541,9,tablet,0
7500.028006722256,97,297,14,mobile,0
9082.37665851453,38,56,18,desktop,0
7587.394496318043,62,472,19,mobile,0
5971.955904597028,28,16,16,desktop,0
6541.673237541709,10,652,18,tablet,0
8891.39011147616,45,66,18,desktop,0
5788.488738364893,65,958,12,desktop,0
6324.2808519595455,98,659,12,desktop,0
1565.6106833200022,67,670,15,tablet,0
4739.738279940911,9,912,21,mobile,0
7164.254722469032,5,472,20,desktop,0
2710.156040465338,10,909,2,tablet,0
2023.3395510648247,12,581,3,desktop,0
3138.954255435931,82,23,6,mobile,0
2415.7647793003416,58,702,2,desktop,0
2149.911457726922,21,760,8,desktop,0
4249.0835778380015,21,486,7,desktop,0
9078.477300321458,65,415,17,mobile,0
5071.089407740444,3,821,20,mobile,0
1880.015887772415,69,888,13,tablet,0
770.6397221393598,89,657,19,desktop,0
6961.8652952341145,64,896,4,desktop,0
3828.604845599442,49,305,2,desktop,0
8218.487634907007,72,177,9,desktop,0
6595.448175639061,17,195,10,mobile,0
7962.618263963144,73,922,16,mobile,0
2720.188448145069,32,13,7,desktop,0
6923.89686568812,70,876,8,desktop,0
2641.355784952494,21,166,7,desktop,0
9390.745726023466,7,150,19,desktop,0
6364.10644105221,7,341,1,tablet,0
3245.7934899532456,27,925,3,tablet,0
2695.849111060434,8,557,15,desktop,0
1910.0749241313633,73,174,8,desktop,0
6946.714947978384,28,167,8,desktop,1
2187.937414366275,79,709,20,tablet,0
5953.437356008963,66,718,4,mobile,0
2647.085634226648,71,594,2,tablet,0
6620.027478993892,47,580,13,tablet,0
8149.582345676851,82,97,14,desktop,0
7780.474406203387,86,679,5,desktop,0
7608.752457976886,10,404,15,mobile,0
1878.0363345168284,33,77,22,desktop,0
884.7610848982025,7,996,9,desktop,0
6989.789336045368,3,237,13,mobile,0
3684.1037907297186,14,708,11,desktop,0
4324.02991780707,44,291,8,desktop,0
312.45977884111727,46,136,22,desktop,0
2596.504916301217,61,820,18,tablet,0
337.73036234076574,36,808,11,desktop,0
8791.978540239876,13,889,12,tablet,0
2434.7234355020864,16,881,22,desktop,0
5573.814358560508,80,367,12,desktop,0
390.754227290643,5,548,16,tablet,0
6668.807065665275,89,902,1,tablet,0
3230.9504301951847,38,248,19,desktop,0
8979.2939503897,50,766,22,mobile,0
8881.293771151424,38,214,8,desktop,0
3253.580892999116,56,764,20,tablet,0
9009.707996008989,63,70,7,desktop,0
9961.58057731429,48,746,6,desktop,0
8254.331225575357,90,996,4,tablet,0
8448.868606204534,59,329,18,mobile,0
2490.83835235479,77,16,2,mobile,0
5767.447286178705,44,487,12,tablet,0
673.4918837597112,90,174,5,tablet,0
950.0844502798755,55,699,10,desktop,1
9988.927227720873,55,806,3,tablet,0
3267.0658550096837,1,737,2,tablet,0
7482.090936576415,8,274,3,desktop,0
8066.843865215138,4,524,2,desktop,0
8580.374686801284,85,822,12,desktop,0
9976.285345724164,86,219,14,mobile,0
2415.7233560834215,53,943,11,mobile,0
404.4679177701374,58,513,14,tablet,1
4112.503988427865,37,399,10,desktop,0
1301.6766176196406,49,111,10,tablet,0
225.2364657313892,67,987,12,tablet,0
3604.9078445877194,19,464,11,mobile,0
7837.598772501289,1,789,5,mobile,0
5662.240731559484,29,641,22,tablet,0
3128.46711411433,87,93,19,desktop,0
6543.765712921704,33,451,18,mobile,0
2320.9497849077984,52,396,18,mobile,0
144.80007927477817,41,892,2,mobile,0
7643.769510977837,23,924,15,tablet,0
6237.807105555227,5,551,8,mobile,0
7623.263942385099,71,933,13,desktop,0
390.34122885996845,57,479,2,mobile,0
8371.359158678692,6,316,2,tablet,0
6195.642474162997,49,671,23,tablet,0
5634.390111775689,22,698,19,tablet,0
6246.515867097201,77,993,6,tablet,1
8644.468035436772,76,353,18,desktop,0
5869.778129082511,4,768,23,tablet,0
5809.922848501905,72,239,2,mobile,0
9906.800891500592,64,104,20,desktop,0
7567.544940518611,37,907,0,tablet,0
4423.495760705901,31,878,11,tablet,0
7074.2626033292445,37,29,20,desktop,0
3892.915486446193,45,89,5,mobile,0
2289.5257493725067,90,375,6,desktop,0
5968.921917000706,8,397,1,mobile,0
9281.892799041401,40,563,17,mobile,0
9291.466060634611,97,364,14,tablet,0
3419.710875776798,93,950,14,desktop,0
5277.246984750728,5,147,9,desktop,0
2117.1473498000423,28,314,16,tablet,0
9956.315463879335,81,548,17,tablet,0
9811.19796077149,87,796,17,mobile,0
6495.439788144766,9,452,14,tablet,0
8044.336182715057,2,899,22,desktop,0
7151.286512675717,63,506,5,tablet,0
5931.989032175642,96,486,8,tablet,0
534.426621891988,51,101,10,tablet,0
4548.188661184058,31,107,14,tablet,1
6748.1882353719375,7,857,22,tablet,0
6775.6386072229625,30,937,2,mobile,0
3731.8530616054136,58,291,18,tablet,0
9416.978174593647,3,349,0,tablet,0
1674.4029653355733,51,617,23,desktop,0
5004.09410270939,56,733,16,tablet,0
6909.148881531677,73,588,10,desktop,0
6971.6609231122,10,227,17,desktop,0
6486.740928731387,61,596,10,desktop,0
2753.6068463051497,50,977,6,desktop,0
